2022-07-29 15:13:56,735 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:14:06,333 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:14:06,336 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:14:06,336 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:14:09,670 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:14:09,684 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:14:09,684 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:14:19,977 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:34:44,447 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:34:44,447 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:37:37,509 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:37:37,608 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:37:37,608 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:37:41,387 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:37:41,407 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:37:41,407 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:39:29,612 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:39:29,631 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:39:29,631 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-07-29 15:40:00,902 INFO    MainThread:31354 [wandb_init.py:_resume_backend():327] resuming backend
2022-07-29 15:40:00,922 INFO    MainThread:31354 [wandb_init.py:_pause_backend():318] pausing backend
2022-07-29 15:40:00,922 INFO    MainThread:31354 [jupyter.py:save_ipynb():374] not saving jupyter notebook
