2022-08-01 11:25:24,828 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-08-01 11:30:22,721 INFO    MainThread:17187 [wandb_init.py:_resume_backend():327] resuming backend
2022-08-01 11:30:22,731 INFO    MainThread:17187 [wandb_init.py:_pause_backend():318] pausing backend
2022-08-01 11:30:22,731 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-08-01 11:30:29,524 INFO    MainThread:17187 [wandb_init.py:_resume_backend():327] resuming backend
2022-08-01 11:30:29,536 INFO    MainThread:17187 [wandb_init.py:_pause_backend():318] pausing backend
2022-08-01 11:30:29,537 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-08-01 11:36:26,200 INFO    MainThread:17187 [wandb_init.py:_resume_backend():327] resuming backend
2022-08-01 11:36:26,212 INFO    MainThread:17187 [wandb_init.py:_pause_backend():318] pausing backend
2022-08-01 11:36:26,212 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-08-01 11:36:36,683 INFO    MainThread:17187 [wandb_init.py:_resume_backend():327] resuming backend
2022-08-01 11:36:36,704 INFO    MainThread:17187 [wandb_init.py:_pause_backend():318] pausing backend
2022-08-01 11:36:36,705 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-08-01 11:37:09,148 INFO    MainThread:17187 [wandb_init.py:_resume_backend():327] resuming backend
2022-08-01 11:37:09,373 INFO    MainThread:17187 [wandb_init.py:_pause_backend():318] pausing backend
2022-08-01 11:37:09,373 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-08-01 11:41:30,338 INFO    MainThread:17187 [wandb_init.py:_resume_backend():327] resuming backend
2022-08-01 11:41:31,231 INFO    MainThread:17187 [wandb_init.py:_pause_backend():318] pausing backend
2022-08-01 11:41:31,232 INFO    MainThread:17187 [jupyter.py:save_ipynb():374] not saving jupyter notebook
